Date,City,Zone,Product_Category,Temperature_C,Humidity_%,Rainfall_mm,Wind_Speed_kmph,AQI,Weather_Condition,Units_Sold,Avg_Price_INR,Competitor_Price_INR,Revenue_INR,Inventory_Units,Stockout,Potential_Lost_Units,Potential_Lost_Revenue_INR,Demand_Index,Micro_Climate_Score,Opportunity_Flag
2026-01-05,Noida,Sector 137,Juices,18.7,82.9,0.0,12.8,191,Cloudy,504,78.17,68.22,39397.68,949,No,0,0.0,0.77,36.8,Normal
2026-01-05,Noida,Sector 18,Juices,18.6,83.3,0.0,11.7,164,Cloudy,468,74.73,81.24,34973.64,584,No,0,0.0,0.71,37.4,Normal
2026-01-05,Noida,Sector 62,Bottled Water,20.1,76.1,0.0,10.2,104,Sunny,471,27.41,30.83,12910.11,877,No,0,0.0,0.75,41.5,Normal
2026-01-06,Delhi,East Delhi,Energy Drinks,21.3,74.8,0.0,14.6,168,Sunny,427,115.09,116.15,49143.43,444,No,0,0.0,0.76,42.1,Normal
2026-01-06,Delhi,East Delhi,Ice Cream,19.4,79.7,0.0,20.6,182,Sunny,526,98.44,102.49,51779.44,883,No,0,0.0,0.7,38.1,Normal
2026-01-06,Delhi,North Delhi,Cold Drinks,15.4,78.0,0.0,9.5,161,Sunny,462,74.84,86.47,34576.08,802,No,0,0.0,0.64,29.8,Normal
2026-01-06,Delhi,North Delhi,Ice Cream,13.1,77.0,0.0,15.4,198,Sunny,363,86.01,83.42,31221.63,426,No,0,0.0,0.49,23.5,Normal
2026-01-06,Delhi,South Delhi,Ice Cream,20.1,85.7,0.0,20.4,194,Cloudy,533,88.58,89.43,47213.14,561,No,0,0.0,0.71,40.2,Normal
2026-01-06,Delhi,West Delhi,Cold Drinks,17.9,79.6,0.0,15.4,200,Sunny,472,66.92,73.33,31586.24,698,No,0,0.0,0.65,34.3,Normal
2026-01-06,Delhi,West Delhi,Juices,14.7,92.2,0.0,11.1,158,Cloudy,461,80.45,72.57,37087.45,738,No,0,0.0,0.7,30.3,Normal
2026-01-06,Faridabad,NIT,Bottled Water,23.0,69.9,0.0,11.2,162,Sunny,440,29.19,21.67,12843.6,928,No,0,0.0,0.7,45.3,Normal
2026-01-06,Faridabad,NIT,Cold Drinks,13.3,82.6,0.0,10.4,181,Cloudy,439,67.11,71.63,29461.29,922,No,0,0.0,0.61,25.3,Normal
2026-01-06,Faridabad,Sector 15,Juices,17.4,70.1,0.0,28.8,191,Sunny,427,85.38,89.39,36457.26,732,No,0,0.0,0.65,32.2,Normal
2026-01-06,Faridabad,Sector 16,Bottled Water,20.3,76.1,0.0,10.4,210,Sunny,547,31.19,38.52,17060.93,487,Yes,60,1871.4,0.87,38.7,Normal
2026-01-06,Faridabad,Sector 37,Cold Drinks,20.6,73.8,0.0,12.7,170,Sunny,586,67.87,68.01,39771.82,972,No,0,0.0,0.81,40.4,Normal
2026-01-06,Faridabad,Sector 37,Energy Drinks,16.7,73.6,0.0,13.3,200,Sunny,264,105.22,94.7,27778.08,319,No,0,0.0,0.47,30.8,Normal
2026-01-06,Ghaziabad,Crossings Republik,Cold Drinks,18.8,80.9,0.0,14.1,187,Cloudy,470,66.4,54.31,31208.0,775,No,0,0.0,0.65,36.8,Normal
2026-01-06,Ghaziabad,Crossings Republik,Ice Cream,18.8,75.2,0.0,6.1,193,Sunny,572,92.28,99.13,52784.16,666,No,0,0.0,0.77,35.8,Normal
2026-01-06,Ghaziabad,Crossings Republik,Juices,16.4,81.0,0.0,15.6,173,Cloudy,468,87.73,83.85,41057.64,411,Yes,57,5000.61,0.71,32.0,Normal
2026-01-06,Ghaziabad,Indirapuram,Cold Drinks,23.5,60.3,0.0,19.3,153,Sunny,622,70.04,68.39,43564.88,1060,No,0,0.0,0.86,45.1,Normal
2026-01-06,Ghaziabad,Raj Nagar,Bottled Water,18.6,73.0,0.0,11.7,168,Sunny,465,32.73,31.4,15219.45,928,No,0,0.0,0.74,35.9,Normal
2026-01-06,Ghaziabad,Vaishali,Ice Cream,16.7,95.0,0.0,9.1,161,Cloudy,594,90.23,90.36,53596.62,790,No,0,0.0,0.8,35.2,Normal
2026-01-06,Gurugram,Cyber City,Bottled Water,13.9,75.9,0.0,10.7,161,Sunny,412,28.89,31.64,11902.68,593,No,0,0.0,0.65,26.1,Normal
2026-01-06,Gurugram,Cyber City,Energy Drinks,15.2,78.0,0.0,15.7,167,Sunny,329,120.29,121.24,39575.41,601,No,0,0.0,0.59,29.1,Normal
2026-01-06,Gurugram,Cyber City,Juices,13.9,78.0,0.0,9.6,120,Sunny,456,82.32,76.23,37537.92,390,Yes,66,5433.12,0.7,27.8,Normal
2026-01-06,Gurugram,DLF Phase 1,Cold Drinks,22.6,67.8,0.0,6.1,111,Sunny,673,77.01,75.45,51827.73,1106,No,0,0.0,0.93,45.6,Normal
2026-01-06,Gurugram,Sector 57,Cold Drinks,22.1,77.3,0.0,19.0,169,Sunny,566,59.21,62.99,33512.86,832,No,0,0.0,0.78,44.2,Normal
2026-01-06,Gurugram,Sector 57,Energy Drinks,15.2,88.6,0.0,9.9,139,Cloudy,397,129.9,141.72,51570.3,701,No,0,0.0,0.71,31.5,Normal
2026-01-06,Gurugram,Sector 57,Juices,26.0,68.4,0.0,6.6,167,Sunny,572,75.26,84.38,43048.72,507,Yes,65,4891.9,0.87,51.5,Normal
2026-01-06,Gurugram,Sohna Road,Cold Drinks,20.7,92.1,0.0,19.4,148,Cloudy,580,62.95,61.88,36511.0,760,No,0,0.0,0.8,43.9,Normal
2026-01-06,Noida,Sector 137,Energy Drinks,18.8,87.7,10.8,10.7,131,Rainy,344,140.97,131.18,48493.68,815,No,0,0.0,0.61,31.0,Normal
2026-01-06,Noida,Sector 150,Energy Drinks,14.9,74.1,0.0,18.1,106,Sunny,300,120.25,110.13,36075.0,363,No,0,0.0,0.53,29.7,Normal
2026-01-06,Noida,Sector 18,Cold Drinks,13.4,84.3,0.0,6.6,204,Cloudy,358,76.66,78.2,27444.28,579,No,0,0.0,0.49,25.1,Normal
2026-01-06,Noida,Sector 18,Ice Cream,16.1,72.3,0.0,12.4,166,Sunny,534,100.75,110.33,53800.5,969,No,0,0.0,0.72,30.3,Normal
2026-01-07,Delhi,East Delhi,Bottled Water,22.2,73.9,0.0,16.1,188,Sunny,472,30.04,29.38,14178.88,597,No,0,0.0,0.75,43.4,Normal
2026-01-07,Delhi,East Delhi,Cold Drinks,17.4,67.8,0.0,8.2,132,Sunny,462,72.17,69.94,33342.54,888,No,0,0.0,0.64,33.5,Normal
2026-01-07,Delhi,North Delhi,Juices,20.6,78.0,0.0,14.5,188,Sunny,441,79.74,86.27,35165.34,682,No,0,0.0,0.67,40.4,Normal
2026-01-07,Delhi,South Delhi,Bottled Water,17.1,88.9,0.0,19.5,158,Cloudy,444,30.13,27.3,13377.72,780,No,0,0.0,0.7,35.3,Normal
2026-01-07,Delhi,South Delhi,Energy Drinks,19.8,81.3,0.0,15.0,125,Cloudy,557,118.26,111.73,65870.82,1042,No,0,0.0,0.99,40.9,Normal
2026-01-07,Delhi,South Delhi,Ice Cream,19.5,82.1,0.0,2.4,174,Cloudy,580,99.73,97.0,57843.4,931,No,0,0.0,0.78,38.9,Normal
2026-01-07,Delhi,West Delhi,Cold Drinks,19.2,79.5,0.0,10.9,127,Sunny,510,80.74,89.68,41177.4,880,No,0,0.0,0.7,39.3,Normal
2026-01-07,Delhi,West Delhi,Energy Drinks,17.6,85.8,0.0,4.0,158,Cloudy,285,119.2,115.62,33972.0,467,No,0,0.0,0.51,35.8,Normal
2026-01-07,Delhi,West Delhi,Juices,14.0,89.7,0.0,11.2,139,Cloudy,485,90.45,104.06,43868.25,849,No,0,0.0,0.74,29.0,Normal
2026-01-07,Faridabad,NIT,Cold Drinks,17.2,75.8,0.0,15.9,128,Sunny,543,70.3,60.44,38172.9,957,No,0,0.0,0.75,34.3,Normal
2026-01-07,Faridabad,Sector 15,Cold Drinks,21.6,74.7,0.0,12.4,168,Sunny,524,70.19,71.25,36779.56,974,No,0,0.0,0.72,42.7,Normal
2026-01-07,Faridabad,Sector 15,Energy Drinks,19.1,79.6,0.0,8.4,126,Sunny,565,116.08,120.61,65585.2,660,No,0,0.0,1.0,39.2,Normal
2026-01-07,Faridabad,Sector 37,Cold Drinks,17.8,70.9,0.0,17.8,158,Sunny,447,59.72,51.82,26694.84,427,Yes,20,1194.4,0.62,34.0,Normal
2026-01-07,Ghaziabad,Raj Nagar,Bottled Water,15.3,90.1,0.0,7.8,143,Cloudy,473,32.69,23.36,15462.37,821,No,0,0.0,0.75,31.8,Normal
2026-01-07,Ghaziabad,Raj Nagar,Ice Cream,17.5,68.7,0.0,17.6,201,Sunny,447,88.61,84.5,39608.67,432,Yes,15,1329.15,0.6,31.8,Normal
2026-01-07,Ghaziabad,Raj Nagar,Juices,18.8,78.5,7.3,16.3,144,Light Rain,381,79.18,78.01,30167.58,713,No,0,0.0,0.58,31.9,Normal
2026-01-07,Ghaziabad,Vaishali,Energy Drinks,13.2,71.7,0.0,8.7,154,Sunny,476,122.94,121.01,58519.44,412,Yes,64,7868.16,0.85,24.1,Normal
2026-01-07,Gurugram,Cyber City,Ice Cream,20.2,71.7,0.0,21.1,129,Sunny,492,89.73,88.88,44147.16,554,No,0,0.0,0.66,40.4,Normal
2026-01-07,Gurugram,DLF Phase 1,Cold Drinks,12.4,92.7,0.0,15.9,159,Cloudy,376,66.89,77.74,25150.64,343,Yes,33,2207.37,0.52,25.3,Normal
2026-01-07,Gurugram,DLF Phase 1,Ice Cream,21.3,71.2,0.0,19.4,160,Sunny,539,90.4,88.63,48725.6,532,Yes,7,632.8,0.72,41.8,Normal
2026-01-07,Gurugram,DLF Phase 1,Juices,19.1,76.9,0.0,12.1,172,Sunny,514,86.28,75.18,44347.92,970,No,0,0.0,0.78,37.4,Normal
2026-01-07,Gurugram,Sector 57,Cold Drinks,15.3,86.1,0.0,14.5,138,Cloudy,522,69.41,77.4,36232.02,554,No,0,0.0,0.72,31.4,Normal
2026-01-07,Gurugram,Sector 57,Energy Drinks,16.7,90.6,0.0,12.1,183,Cloudy,294,116.37,116.67,34212.78,315,No,0,0.0,0.52,33.8,Normal
2026-01-07,Gurugram,Sohna Road,Cold Drinks,17.5,77.1,0.0,15.9,172,Sunny,666,70.53,64.67,46972.98,856,No,0,0.0,0.92,34.0,Normal
2026-01-07,Gurugram,Sohna Road,Energy Drinks,19.3,85.2,0.0,11.5,213,Cloudy,340,117.75,115.45,40035.0,656,No,0,0.0,0.6,37.8,Normal
2026-01-07,Noida,Sector 150,Bottled Water,19.9,89.0,0.0,13.6,167,Cloudy,499,31.26,27.2,15598.74,447,Yes,52,1625.52,0.79,41.2,Normal
2026-01-07,Noida,Sector 150,Cold Drinks,17.4,80.9,0.0,4.9,86,Cloudy,551,70.42,70.36,38801.42,614,No,0,0.0,0.76,36.8,Normal
2026-01-07,Noida,Sector 150,Energy Drinks,19.8,69.2,0.0,13.2,144,Sunny,377,122.74,104.78,46272.98,731,No,0,0.0,0.67,38.6,Normal
2026-01-07,Noida,Sector 18,Cold Drinks,18.5,74.8,0.0,11.2,154,Sunny,556,63.57,66.29,35344.92,1029,No,0,0.0,0.77,36.3,Normal
2026-01-07,Noida,Sector 18,Energy Drinks,17.9,87.5,0.0,7.7,167,Cloudy,324,121.44,118.27,39346.56,742,No,0,0.0,0.58,36.4,Normal
2026-01-08,Delhi,East Delhi,Cold Drinks,14.5,91.1,0.0,7.2,134,Cloudy,397,70.48,72.73,27980.56,437,No,0,0.0,0.55,30.5,Normal
2026-01-08,Delhi,South Delhi,Energy Drinks,15.7,86.5,0.0,20.0,205,Cloudy,283,133.69,123.36,37834.27,643,No,0,0.0,0.5,30.3,Normal
2026-01-08,Delhi,South Delhi,Ice Cream,18.4,76.9,0.0,6.2,163,Sunny,419,88.81,89.89,37211.39,734,No,0,0.0,0.56,36.1,Normal
2026-01-08,Delhi,West Delhi,Ice Cream,14.3,73.3,0.0,4.9,172,Sunny,414,94.52,92.51,39131.28,773,No,0,0.0,0.55,26.3,Normal
2026-01-08,Faridabad,NIT,Bottled Water,19.9,79.9,0.0,15.6,140,Sunny,406,29.86,20.93,12123.16,393,Yes,13,388.18,0.64,40.5,Normal
2026-01-08,Faridabad,NIT,Energy Drinks,16.7,80.1,0.0,12.4,175,Cloudy,297,128.53,127.03,38173.41,376,No,0,0.0,0.53,32.4,Normal
2026-01-08,Faridabad,Sector 15,Cold Drinks,18.0,78.5,0.0,18.0,205,Sunny,406,75.98,79.26,30847.88,707,No,0,0.0,0.56,34.1,Normal
2026-01-08,Faridabad,Sector 16,Cold Drinks,18.3,72.4,0.0,13.1,163,Sunny,537,63.17,67.88,33922.29,598,No,0,0.0,0.74,35.3,Normal
2026-01-08,Faridabad,Sector 16,Ice Cream,15.4,79.1,1.3,19.0,200,Light Rain,447,94.92,100.92,42429.24,638,No,0,0.0,0.6,27.7,Normal
2026-01-08,Faridabad,Sector 16,Juices,20.9,79.3,0.0,10.6,110,Sunny,570,83.79,81.71,47760.3,963,No,0,0.0,0.87,43.6,Normal
2026-01-08,Faridabad,Sector 37,Juices,19.3,69.7,0.0,14.3,134,Sunny,532,88.31,87.06,46980.92,552,No,0,0.0,0.81,38.0,Normal
2026-01-08,Ghaziabad,Crossings Republik,Cold Drinks,18.0,79.4,0.0,12.0,115,Sunny,613,71.85,61.67,44044.05,761,No,0,0.0,0.85,37.0,Normal
2026-01-08,Ghaziabad,Indirapuram,Bottled Water,23.3,71.1,0.0,14.3,132,Sunny,531,32.5,33.22,17257.5,992,No,0,0.0,0.84,47.0,Normal
2026-01-08,Ghaziabad,Indirapuram,Energy Drinks,17.0,88.8,0.0,18.3,222,Cloudy,407,128.43,130.12,52271.01,666,No,0,0.0,0.72,33.0,Normal
2026-01-08,Ghaziabad,Indirapuram,Ice Cream,18.5,81.5,0.0,8.9,134,Cloudy,514,98.48,92.94,50618.72,489,Yes,25,2462.0,0.69,37.9,Normal
2026-01-08,Ghaziabad,Raj Nagar,Cold Drinks,18.2,77.3,0.0,7.8,146,Sunny,505,69.84,68.65,35269.2,845,No,0,0.0,0.7,36.2,Normal
2026-01-08,Ghaziabad,Raj Nagar,Juices,15.3,79.5,6.4,20.2,97,Light Rain,426,84.24,72.96,35886.24,358,Yes,68,5728.32,0.65,26.6,Normal
2026-01-08,Gurugram,Cyber City,Ice Cream,13.5,68.8,0.0,18.7,180,Sunny,257,91.23,95.78,23446.11,651,No,0,0.0,0.34,23.6,Normal
2026-01-08,Gurugram,Cyber City,Juices,16.4,76.3,0.0,10.2,159,Sunny,471,67.72,61.82,31896.12,550,No,0,0.0,0.72,31.7,Normal
2026-01-08,Gurugram,Sector 57,Bottled Water,18.9,89.0,0.0,5.9,175,Cloudy,423,27.19,29.56,11501.37,558,No,0,0.0,0.67,38.7,Normal
2026-01-08,Gurugram,Sector 57,Ice Cream,16.6,88.3,0.0,12.9,161,Cloudy,511,92.94,82.2,47492.34,693,No,0,0.0,0.68,34.0,Normal
2026-01-08,Gurugram,Sohna Road,Cold Drinks,16.2,76.8,0.0,15.8,120,Sunny,455,60.72,74.36,27627.6,446,Yes,9,546.48,0.63,32.6,Normal
2026-01-08,Noida,Sector 137,Cold Drinks,19.3,83.7,0.0,14.3,193,Cloudy,524,60.67,62.87,31791.08,493,Yes,31,1880.77,0.72,38.3,Normal
2026-01-08,Noida,Sector 150,Cold Drinks,16.4,71.9,0.0,8.6,136,Sunny,449,64.61,61.39,29009.89,515,No,0,0.0,0.62,31.7,Normal
2026-01-08,Noida,Sector 150,Energy Drinks,17.8,82.4,0.0,8.3,165,Cloudy,389,123.57,128.15,48068.73,862,No,0,0.0,0.69,35.7,Normal
2026-01-08,Noida,Sector 150,Ice Cream,22.3,81.2,0.0,5.5,195,Cloudy,497,98.44,80.83,48924.68,463,Yes,34,3346.96,0.67,44.5,Normal
2026-01-08,Noida,Sector 18,Juices,12.1,80.5,0.0,10.5,188,Cloudy,227,80.79,74.5,18339.33,580,No,0,0.0,0.35,22.1,Normal
2026-01-09,Delhi,East Delhi,Energy Drinks,17.5,79.9,0.0,4.9,186,Sunny,284,115.32,103.86,32750.88,219,Yes,65,7495.8,0.51,34.0,Normal
2026-01-09,Delhi,North Delhi,Ice Cream,16.0,80.3,0.0,10.0,143,Cloudy,466,88.35,89.98,41171.1,456,Yes,10,883.5,0.62,32.0,Normal
2026-01-09,Delhi,South Delhi,Bottled Water,18.6,83.7,2.2,14.5,143,Light Rain,434,31.0,33.78,13454.0,693,No,0,0.0,0.69,36.5,Normal
2026-01-09,Delhi,South Delhi,Cold Drinks,20.2,83.3,0.0,18.5,188,Cloudy,552,65.84,65.17,36343.68,569,No,0,0.0,0.76,40.3,Normal
2026-01-09,Delhi,West Delhi,Cold Drinks,14.9,85.5,0.0,13.0,180,Cloudy,395,73.93,75.09,29202.35,419,No,0,0.0,0.55,29.2,Normal
2026-01-09,Delhi,West Delhi,Energy Drinks,19.8,86.0,0.0,9.3,188,Cloudy,362,119.77,109.91,43356.74,567,No,0,0.0,0.64,39.9,Normal
2026-01-09,Faridabad,NIT,Bottled Water,14.5,82.5,0.0,11.5,169,Cloudy,453,31.61,32.88,14319.33,603,No,0,0.0,0.72,28.1,Normal
2026-01-09,Faridabad,NIT,Cold Drinks,20.5,82.2,0.0,19.4,123,Cloudy,629,63.41,62.79,39884.89,991,No,0,0.0,0.87,42.7,Normal
2026-01-09,Faridabad,Sector 15,Cold Drinks,20.7,77.0,0.0,15.3,188,Sunny,587,73.62,70.15,43214.94,671,No,0,0.0,0.81,40.5,Normal
2026-01-09,Faridabad,Sector 16,Cold Drinks,22.8,64.0,0.0,11.7,176,Sunny,595,73.09,63.75,43488.55,976,No,0,0.0,0.82,43.5,Normal
2026-01-09,Faridabad,Sector 16,Energy Drinks,23.3,79.5,0.0,14.3,164,Sunny,429,106.19,100.33,45555.51,702,No,0,0.0,0.76,47.2,Normal
2026-01-09,Faridabad,Sector 37,Bottled Water,15.8,86.9,0.0,23.5,171,Cloudy,280,31.26,33.23,8752.8,356,No,0,0.0,0.44,31.6,Normal
2026-01-09,Faridabad,Sector 37,Juices,17.8,90.3,0.0,14.0,172,Cloudy,543,76.52,69.6,41550.36,1002,No,0,0.0,0.83,36.6,Normal
2026-01-09,Ghaziabad,Crossings Republik,Bottled Water,22.5,84.2,0.0,14.6,160,Cloudy,530,30.56,31.62,16196.8,577,No,0,0.0,0.84,46.2,Normal
2026-01-09,Ghaziabad,Crossings Republik,Energy Drinks,19.1,71.5,0.0,20.4,174,Sunny,370,112.17,106.61,41502.9,685,No,0,0.0,0.66,36.6,Normal
2026-01-09,Ghaziabad,Raj Nagar,Bottled Water,19.0,69.8,0.0,16.1,207,Sunny,401,30.15,31.79,12090.15,597,No,0,0.0,0.64,35.1,Normal
2026-01-09,Ghaziabad,Vaishali,Bottled Water,18.6,76.7,0.0,8.2,168,Sunny,480,32.04,28.69,15379.2,476,Yes,4,128.16,0.76,36.4,Normal
2026-01-09,Ghaziabad,Vaishali,Ice Cream,20.5,77.0,0.0,13.3,170,Sunny,793,93.22,92.94,73923.46,837,No,0,0.0,1.06,40.4,Moderate Opportunity
2026-01-09,Ghaziabad,Vaishali,Juices,18.0,81.9,0.0,6.4,184,Cloudy,307,87.37,78.2,26822.59,616,No,0,0.0,0.47,35.3,Normal
2026-01-09,Gurugram,DLF Phase 1,Cold Drinks,16.2,73.0,0.0,18.7,158,Sunny,500,71.91,66.27,35955.0,627,No,0,0.0,0.69,30.8,Normal
2026-01-09,Gurugram,Sector 57,Bottled Water,23.7,79.2,0.0,21.3,177,Sunny,624,29.27,21.7,18264.48,618,Yes,6,175.62,0.99,47.6,Normal
2026-01-09,Gurugram,Sector 57,Energy Drinks,19.5,80.4,0.0,15.0,141,Cloudy,344,128.13,131.75,44076.72,676,No,0,0.0,0.61,39.7,Normal
2026-01-09,Gurugram,Sector 57,Ice Cream,20.2,88.5,0.0,6.6,193,Cloudy,648,97.75,98.15,63342.0,950,No,0,0.0,0.87,40.9,Normal
2026-01-09,Gurugram,Sector 57,Juices,20.3,76.8,0.0,19.2,161,Sunny,439,84.23,69.87,36976.97,885,No,0,0.0,0.67,40.3,Normal
2026-01-09,Gurugram,Sohna Road,Bottled Water,18.9,80.8,0.0,14.2,197,Cloudy,342,29.24,31.24,10000.08,525,No,0,0.0,0.54,36.9,Normal
2026-01-09,Noida,Sector 137,Cold Drinks,21.2,73.3,0.0,6.4,167,Sunny,647,77.23,89.13,49967.81,1017,No,0,0.0,0.89,41.7,Normal
2026-01-09,Noida,Sector 150,Cold Drinks,16.6,81.3,0.0,8.0,154,Cloudy,366,74.07,66.87,27109.62,545,No,0,0.0,0.51,33.0,Normal
2026-01-09,Noida,Sector 18,Cold Drinks,15.2,71.0,19.2,19.7,109,Rainy,250,75.74,78.77,18935.0,727,No,0,0.0,0.35,14.5,Normal
2026-01-09,Noida,Sector 62,Bottled Water,15.1,76.9,0.0,14.9,145,Sunny,299,28.99,40.11,8668.01,623,No,0,0.0,0.47,29.5,Normal
2026-01-09,Noida,Sector 62,Cold Drinks,19.6,57.9,0.0,15.4,175,Sunny,368,67.17,60.62,24718.56,452,No,0,0.0,0.51,35.5,Normal
2026-01-10,Delhi,East Delhi,Cold Drinks,17.5,80.5,0.0,12.3,175,Cloudy,500,69.83,61.86,34915.0,650,No,0,0.0,0.69,34.3,Normal
2026-01-10,Delhi,East Delhi,Juices,14.6,81.5,0.0,18.3,177,Cloudy,424,84.38,77.18,35777.12,476,No,0,0.0,0.65,28.0,Normal
2026-01-10,Delhi,North Delhi,Bottled Water,17.1,72.9,0.0,21.9,151,Sunny,504,33.91,38.56,17090.64,825,No,0,0.0,0.8,33.1,Normal
2026-01-10,Delhi,North Delhi,Cold Drinks,17.4,79.4,0.0,11.9,151,Sunny,618,75.53,77.75,46677.54,1082,No,0,0.0,0.85,34.6,Normal
2026-01-10,Delhi,North Delhi,Ice Cream,20.2,70.5,0.0,9.8,189,Sunny,573,89.89,96.74,51506.97,875,No,0,0.0,0.77,38.4,Normal
2026-01-10,Delhi,South Delhi,Cold Drinks,15.8,80.3,0.0,19.0,175,Cloudy,539,79.33,85.0,42758.87,712,No,0,0.0,0.74,30.5,Normal
2026-01-10,Delhi,West Delhi,Energy Drinks,19.7,91.2,0.0,6.8,106,Cloudy,647,113.13,110.0,73195.11,621,Yes,26,2941.38,1.15,42.9,Moderate Opportunity
2026-01-10,Delhi,West Delhi,Ice Cream,20.1,87.6,0.0,2.0,166,Cloudy,706,95.95,91.93,67740.7,1104,No,0,0.0,0.95,41.4,Normal
2026-01-10,Delhi,West Delhi,Juices,23.5,75.1,0.0,9.0,117,Sunny,602,79.23,80.95,47696.46,1050,No,0,0.0,0.92,48.5,Normal
2026-01-10,Faridabad,NIT,Bottled Water,22.3,84.7,0.0,12.2,184,Cloudy,549,31.68,26.84,17392.32,919,No,0,0.0,0.87,45.2,Normal
2026-01-10,Faridabad,NIT,Juices,22.0,77.6,0.0,10.6,145,Sunny,654,78.65,78.6,51437.1,1045,No,0,0.0,1.0,44.6,Normal
2026-01-10,Faridabad,Sector 15,Ice Cream,16.7,77.2,0.0,15.8,222,Sunny,387,87.68,88.98,33932.16,576,No,0,0.0,0.52,30.7,Normal
2026-01-10,Faridabad,Sector 15,Juices,17.5,93.2,0.0,6.6,176,Cloudy,495,76.98,78.01,38105.1,433,Yes,62,4772.76,0.76,36.1,Normal
2026-01-10,Faridabad,Sector 16,Juices,17.2,89.9,0.0,17.9,169,Cloudy,460,71.95,66.29,33097.0,589,No,0,0.0,0.7,35.3,Normal
2026-01-10,Faridabad,Sector 37,Cold Drinks,17.7,75.9,0.0,18.8,118,Sunny,560,62.47,61.25,34983.2,711,No,0,0.0,0.77,35.7,Normal
2026-01-10,Ghaziabad,Crossings Republik,Bottled Water,13.8,95.0,0.0,10.4,188,Cloudy,379,29.28,24.27,11097.12,764,No,0,0.0,0.6,28.0,Normal
2026-01-10,Ghaziabad,Crossings Republik,Cold Drinks,20.3,81.4,0.0,16.2,161,Cloudy,457,80.75,74.9,36902.75,469,No,0,0.0,0.63,41.0,Normal
2026-01-10,Ghaziabad,Crossings Republik,Ice Cream,15.1,87.7,0.0,13.5,147,Cloudy,504,95.35,96.64,48056.4,672,No,0,0.0,0.68,30.9,Normal
2026-01-10,Ghaziabad,Indirapuram,Bottled Water,15.3,88.0,0.0,13.8,120,Cloudy,532,32.62,23.43,17353.84,633,No,0,0.0,0.84,32.2,Normal
2026-01-10,Ghaziabad,Indirapuram,Energy Drinks,20.2,69.3,0.0,16.0,174,Sunny,435,115.67,115.83,50316.45,726,No,0,0.0,0.77,38.6,Normal
2026-01-10,Ghaziabad,Indirapuram,Ice Cream,16.9,78.1,0.0,7.2,207,Sunny,419,73.39,71.34,30750.41,604,No,0,0.0,0.56,31.7,Normal
2026-01-10,Ghaziabad,Indirapuram,Juices,18.6,72.5,0.0,6.2,108,Sunny,520,87.41,84.48,45453.2,714,No,0,0.0,0.79,37.6,Normal
2026-01-10,Ghaziabad,Raj Nagar,Energy Drinks,14.2,75.2,0.0,19.1,203,Sunny,215,118.97,131.14,25578.55,197,Yes,18,2141.46,0.38,25.3,Normal
2026-01-10,Gurugram,Cyber City,Ice Cream,21.0,76.9,0.0,15.4,199,Sunny,621,83.3,87.61,51729.3,1024,No,0,0.0,0.83,40.8,Normal
2026-01-10,Gurugram,DLF Phase 1,Bottled Water,16.3,91.8,0.0,17.9,123,Cloudy,525,26.24,20.77,13776.0,640,No,0,0.0,0.83,35.0,Normal
2026-01-10,Gurugram,DLF Phase 1,Cold Drinks,13.9,80.0,0.0,9.3,176,Cloudy,372,61.05,53.56,22710.6,753,No,0,0.0,0.51,26.3,Normal
2026-01-10,Gurugram,DLF Phase 1,Juices,18.2,81.2,0.0,5.7,195,Cloudy,499,78.17,74.84,39006.83,798,No,0,0.0,0.76,35.4,Normal
2026-01-10,Gurugram,Sector 57,Ice Cream,18.1,73.2,0.0,11.0,159,Sunny,651,79.04,73.11,51455.04,604,Yes,47,3714.88,0.87,35.0,Normal
2026-01-10,Gurugram,Sohna Road,Cold Drinks,14.6,76.5,0.0,10.7,219,Sunny,387,67.17,64.07,25994.79,780,No,0,0.0,0.53,26.1,Normal
2026-01-10,Noida,Sector 137,Cold Drinks,11.6,89.0,0.0,22.3,215,Cloudy,410,56.52,49.5,23173.2,483,No,0,0.0,0.57,21.4,Normal
2026-01-10,Noida,Sector 150,Bottled Water,15.6,89.1,0.0,17.9,175,Cloudy,405,28.69,11.48,11619.45,882,No,0,0.0,0.64,31.4,Normal
2026-01-10,Noida,Sector 150,Cold Drinks,20.4,70.6,0.0,14.5,190,Sunny,558,70.94,64.42,39584.52,727,No,0,0.0,0.77,38.7,Normal
2026-01-10,Noida,Sector 150,Juices,19.7,79.4,0.0,11.0,177,Sunny,535,82.8,81.31,44298.0,799,No,0,0.0,0.82,38.9,Normal
2026-01-10,Noida,Sector 18,Juices,16.9,75.9,0.0,7.2,163,Sunny,486,78.25,81.63,38029.5,669,No,0,0.0,0.74,32.7,Normal
2026-01-10,Noida,Sector 62,Bottled Water,17.9,89.7,0.0,7.9,191,Cloudy,483,28.28,20.34,13659.24,963,No,0,0.0,0.77,36.1,Normal
2026-01-11,Delhi,East Delhi,Bottled Water,17.4,76.1,0.0,9.3,113,Sunny,490,31.71,37.18,15537.9,934,No,0,0.0,0.78,35.3,Normal
2026-01-11,Delhi,East Delhi,Ice Cream,18.0,89.6,0.0,4.2,136,Cloudy,677,81.21,88.22,54979.17,1048,No,0,0.0,0.91,37.9,Normal
